Rank,FinalWorth,PersonName,Source,Industries,CountryOfCitizenship,Gender,BirthDate,LastName,WealthList,EstWorthPrev,FamilyList
1539,1990.586,Charlotte Colket Weber,Campbell Soup,['Food & Beverage'],United States,F,-855792000000.0,Weber,False,1996.88872,False
1536,1995.726,Ales Zavoral,E-commerce,['Fashion & Retail'],Czech Republic,M,214963200000.0,Zavoral,False,1995.726275,False
1532,1999.517,Weng Xianding,Medical devices,['Healthcare'],China,M,-255398400000.0,Weng,False,1993.749669,False
1520,2015.099,Sheryl Sandberg,Facebook,['Technology'],United States,F,-10886400000.0,Sandberg,False,1993.266425,False
1555,1977.66,Alan Trefler,Software,['Technology'],United States,M,-435888000000.0,Trefler,False,1993.07538,False
1428,2166.078,Steven Meng Yang & family,Electronics,['Technology'],China,M,389059200000.0,Yang,False,1992.453665,False
1533,1998.922,B. Wayne Hughes Jr,Storage facilities,['Real Estate'],United States,M,-334540800000.0,Hughes,False,1990.36225,False
1540,1990.179,Karl Scheufele III & family,Jewelry,['Fashion & Retail'],Switzerland,M,-978307200000.0,Scheufele,False,1990.179228,False
1541,1988.267,Stephen Butt & family,Supermarkets,['Fashion & Retail'],United States,M,-461030400000.0,Butt,False,1988.267,False
1542,1988.142,Howard Butt III & family,Supermarkets,['Fashion & Retail'],United States,M,-559958400000.0,Butt,False,1988.142,False
1436,2146.253,Zhang Xinghai & family,Machinery,['Manufacturing'],China,M,-220924800000.0,Zhang,False,1988.015947,False
1544,1987.645,Maria Franca Fissolo,"Nutella, chocolates",['Food & Beverage'],Italy,F,-1104537600000.0,Fissolo,False,1987.645037,False
1513,2021.485,Rajinder Gupta,"Textiles, paper",['Manufacturing'],India,M,-347068800000.0,Gupta,False,1984.343277,False
1546,1985.799,Dominika Kulczyk,Diversified,['Finance & Investments'],Poland,F,239068800000.0,Kulczyk,False,1982.873024,False
1549,1982.844,Simon Nixon,Price comparison website,['Technology'],United Kingdom,M,-76377600000.0,Nixon,False,1982.843852,False
1548,1983.372,Edward Lampert,Sears,['Finance & Investments'],United States,M,-235267200000.0,Lampert,False,1982.385679,False
1551,1980.806,David Booth,Mutual funds,['Finance & Investments'],United States,M,-757382400000.0,Booth,False,1980.806,False
1553,1979.0,Amy Wyss,Medical equipment,['Healthcare'],United States,F,31536000000.0,Wyss,False,1979.0,False
1556,1975.381,Alexandra Daitch,Cargill,['Food & Beverage'],United States,F,-220924800000.0,Daitch,False,1975.381,False
1556,1975.381,Lucy Stitzer,Cargill,['Food & Beverage'],United States,F,-315619200000.0,Stitzer,False,1975.381,False
1556,1975.381,Sarah MacMillan,Cargill,['Food & Beverage'],United States,F,-504921600000.0,MacMillan,False,1975.381,False
1560,1973.972,Michal Strnad,Defense Contracting,['Manufacturing'],Czech Republic,M,712886400000.0,Strnad ,False,1973.971635,False
1561,1973.3,Joe Lacob,Golden State Warriors,['Sports'],United States,M,-441072000000.0,Lacob,False,1973.3,False
1559,1974.269,Thaksin Shinawatra,Investments,['Finance & Investments'],Thailand,M,-644889600000.0,Shinawatra,False,1972.9194,False
1575,1943.454,Wong Man Li,Furniture,['Manufacturing'],Hong Kong,M,-154137600000.0,Wong,False,1968.217124,False
1564,1960.329,Jack Cockwell,"Real estate, private equity",['Finance & Investments'],Canada,M,-914198400000.0,Cockwell,False,1967.672964,False
1554,1978.699,Palmer Luckey,Virtual reality,['Technology'],United States,M,716860800000.0,Luckey,False,1966.50432,False
1571,1948.74,Anthony Hall,Technology ,['Technology'],Australia,M,-458092800000.0,Hall,False,1964.225312,False
1545,1987.256,George Yancopoulos,Pharmaceuticals,['Healthcare'],United States,M,-325382400000.0,Yancopoulos,False,1961.937875,False
1563,1961.06,Alejandro Bulgheroni,Oil & gas,['Energy'],Argentina,M,-794188800000.0,Bulgheroni,False,1961.06,False
1562,1964.23,Kristo Käärmann,"Payments, banking",['Finance & Investments'],Estonia,M,336614400000.0,Käärmann,False,1957.179504,False
1550,1982.829,Gerry Harvey,Retail,['Fashion & Retail'],Australia,M,-955843200000.0,Harvey,False,1954.932283,False
1567,1951.76,Somsri Lamsam,Diversified,['Diversified'],Thailand,M,,Lamsam,False,1951.76,False
1565,1955.539,Nicola Bulgari,Luxury goods,['Fashion & Retail'],Italy,M,-913852800000.0,Bulgari,False,1951.295847,False
1588,1929.462,Wichai Thongtang,Investments,['Finance & Investments'],Thailand,M,-725846400000.0,Thongtang,False,1951.0706,False
1568,1951.0,William Koch,"Oil, investments",['Energy'],United States,M,-936144000000.0,Koch,False,1951.0,False
1569,1950.9,Larry Tanenbaum,Sports,['Sports'],Canada,M,-773280000000.0,Tanenbaum,False,1950.9,False
1570,1950.649,Richard Kayne,Investments,['Finance & Investments'],United States,M,-757382400000.0,Kayne,False,1950.59895,False
1572,1948.288,P.V. Krishna Reddy,Infrastructure,['Construction & Engineering'],India,M,-15984000000.0,Reddy,False,1948.288089,False
1573,1946.58,Liang Zhaoxian,Appliances,['Manufacturing'],China,M,-157766400000.0,Liang,False,1946.580276,False
1576,1941.964,Lin Fanlian,"Energy, real estate",['Energy'],China,M,-270950400000.0,Lin,False,1941.964099,False
1577,1940.669,Hui Wing Mau,Real estate,['Real Estate'],Hong Kong,M,-615513600000.0,Hui,False,1940.668903,False
1579,1938.827,Mika Anttonen,Oil & gas,['Energy'],Finland,M,-95904000000.0,Anttonen,False,1938.826815,False
1566,1954.73,Elizabeth Sy,Diversified ,['Diversified'],Philippines,F,-554947200000.0,Sy,False,1936.831899,False
1595,1906.478,Alex Beard,"Mining, commodities",['Metals & Mining'],United Kingdom,M,-76204800000.0,Beard,False,1935.292699,False
1582,1935.265,Louis Le Duff,Bakeries,['Food & Beverage'],France,M,-739065600000.0,Le Duff,False,1935.265363,False
1584,1932.534,Nicola Leibinger-Kammueller,Manufacturing,['Manufacturing'],Germany,F,-317088000000.0,Leibinger-Kammueller,False,1932.534379,False
1584,1932.534,Peter Leibinger,Machine tools,['Manufacturing'],Germany,M,-94694400000.0,Leibinger,False,1932.534379,False
1584,1932.534,Regine Leibinger,Machine tools,['Manufacturing'],Germany,F,-220924800000.0,Leibinger,False,1932.534379,False
1521,2013.813,Yuri Kovalchuk & family,"Banking, insurance, media",['Finance & Investments'],Russia,M,-581904000000.0,Kovalchuk,False,1932.023138,False
1583,1933.347,Heloise Pratt,"Manufacturing, investment ",['Manufacturing'],Australia,F,-230428800000.0,Pratt,False,1932.021311,False
1592,1909.472,Sam Hupert,Technology,['Technology'],Australia,M,-473990400000.0,Hupert,False,1925.1901,False
1607,1887.182,Otto Toto Sugiri,Data centers,['Technology'],Indonesia,M,-513561600000.0,Sugiri,False,1920.540679,False
1589,1922.213,Spiro Latsis & family,"Banking, shipping",['Diversified'],Greece,M,-737856000000.0,Latsis,False,1919.514893,False
1590,1919.226,Girdhari Lal Bawri,Pharmaceuticals,['Healthcare'],India,M,-707356800000.0,Bawri,False,1919.225875,False
1591,1915.059,Evan Williams,Twitter,['Technology'],United States,M,70848000000.0,Williams,False,1915.125149,False
1594,1908.778,Wang Chou-hsiong,Footwear,['Manufacturing'],Taiwan,M,-915148800000.0,Wang,False,1908.778285,False
1593,1909.146,Samuel Chen,Investments,['Finance & Investments'],Taiwan,M,-631152000000.0,Chen,False,1908.702842,False
1596,1905.912,G. Rajendran,Jewellery,['Fashion & Retail'],India,M,-859680000000.0,Rajendran,False,1905.912014,False
1597,1905.645,Larry Robbins,Hedge funds,['Finance & Investments'],United States,M,-6220800000.0,Robbins,False,1905.645,False
1613,1881.376,Mario Germano Giuliani,Pharmaceuticals,['Healthcare'],Switzerland,M,67910400000.0,Giuliani,False,1905.095527,False
1599,1902.534,Oei Hong Leong,Investments,['Finance & Investments'],Singapore,M,-687398400000.0,Oei,False,1902.852416,False
1601,1900.0,Wang Chaobin,Real estate,['Real Estate'],China,M,-441849600000.0,Wang,False,1900.0,False
1605,1888.924,Chu Lam Yiu,Flavorings,['Manufacturing'],Hong Kong,F,-2678400000.0,Chu,False,1897.719252,False
1602,1897.528,Thomas Wu,Finance,['Finance & Investments'],Taiwan,M,-622512000000.0,Wu,False,1897.527688,False
1603,1896.142,Bill Malhotra,Real estate,['Real Estate'],Canada,M,-641088000000.0,Malhotra,False,1896.141674,False
1580,1937.85,Gang Ye,Gaming,['Media & Entertainment'],Singapore,M,328665600000.0,Ye,False,1894.74941,False
1609,1882.542,Patrick Zalupski,homebuilding,['Real Estate'],United States,M,344304000000.0,Zalupski,False,1894.07248,False
1616,1875.601,Ana Lucia de Mattos Barretto Villela,Banking,['Finance & Investments'],Brazil,F,120355200000.0,de Mattos Barretto Villela,False,1888.381638,False
1578,1940.515,Mrudula Parekh,Adhesives,['Manufacturing'],India,F,-694310400000.0,Parekh,False,1887.71215,False
1604,1894.982,Jayme Garfinkel & family,Insurance,['Finance & Investments'],Brazil,M,-760147200000.0,Garfinkel,False,1886.040222,False
1608,1884.8,James Dinan,Hedge funds,['Finance & Investments'],United States,M,-334972800000.0,Dinan,False,1884.8,False
1610,1882.394,Henry Swieca,Hedge funds,['Finance & Investments'],United States,M,-399168000000.0,Swieca,False,1882.394179,False
1612,1881.926,Wang Ren-sheng,Retail,['Fashion & Retail'],Taiwan,M,-1201910400000.0,Wang,False,1881.926002,False
1615,1878.161,Jay Hennick,Real estate finance,['Finance & Investments'],Canada,M,-408585600000.0,Hennick,False,1881.220427,False
1614,1881.0,Duke Reyes,Beer distribution,['Food & Beverage'],United States,M,-403228800000.0,Reyes,False,1881.0,False
1547,1983.65,Zhu Zhaojiang,Smartphones,['Manufacturing'],China,M,126230400000.0,Zhu,False,1880.789199,False
1611,1882.239,Martin Lau,E-commerce,['Technology'],Hong Kong,M,102470400000.0,Lau,False,1876.091495,False
1617,1875.0,David Lichtenstein,Real estate,['Real Estate'],United States,M,-256003200000.0,Lichtenstein,False,1875.0,False
1618,1874.297,Stefan Olsson,Diversified,['Diversified'],Sweden,M,-662688000000.0,Olsson,False,1874.297389,False
1619,1873.405,Maike Oberwelland-Height,Candy,['Food & Beverage'],Germany,F,,Oberwelland-Height,False,1873.404598,False
1620,1872.945,Hal Jackman,"Insurance, investments",['Finance & Investments'],Canada,M,-1185321600000.0,Jackman,False,1872.944667,False
1500,2057.102,Hu Rongda & family,Chemicals,['Manufacturing'],China,M,-347155200000.0,Hu,False,1872.07283,False
1581,1935.455,Koo Kwang-mo,LG,['Diversified'],South Korea,M,254361600000.0,Koo,False,1871.262136,False
1587,1932.097,Zhao Tao,Pharmaceuticals,['Healthcare'],Singapore,M,-126230400000.0,Zhao,False,1871.248314,False
1622,1870.0,Scott Kapnick,Private equity,['Finance & Investments'],United States,M,-343785600000.0,Kapnick,False,1870.0,False
1543,1987.91,Zhang Fan,Touch screens,['Technology'],China,M,-126489600000.0,Zhang,False,1865.226741,False
1623,1864.263,Sergei Katsiev,"Retail, wholesale",['Fashion & Retail'],Russia,M,-377827200000.0,Katsiev,False,1864.262653,False
1624,1862.88,Banwari Lal Bawri,Pharmaceuticals,['Healthcare'],India,M,-528595200000.0,Bawri,False,1862.879757,False
1625,1862.774,Rajendra Agarwal,Pharmaceuticals,['Healthcare'],India,M,-342403200000.0,Agarwal,False,1862.773805,False
1606,1887.333,Joseph Bae,Private equity,['Finance & Investments'],United States,M,64022400000.0,Bae,False,1859.469531,False
1627,1859.45,Chow Shing Yuk,Logistics,['Logistics'],Hong Kong,M,252460800000.0,Chow,False,1859.45,False
1632,1851.371,Chen Tianshi,Semiconductors,['Technology'],China,M,473385600000.0,Chen,False,1856.714228,False
1629,1855.688,Peter Lim,Investments,['Finance & Investments'],Singapore,M,-523411200000.0,Lim,False,1855.415859,False
1650,1815.965,Wong Luen Hei,Building materials,['Manufacturing'],China,M,-252460800000.0,Wong,False,1851.296593,False
1642,1835.77,Chirayu Amin,Pharmaceuticals,['Healthcare'],India,M,-728265600000.0,Amin,False,1850.977261,False
1668,1794.419,Su Qingcan,Healthcare,['Healthcare'],China,M,-31536000000.0,Su,False,1850.559642,False
1621,1870.61,A. Jayson Adair,Damaged cars,['Automotive'],United States,M,-6652800000.0,Adair,False,1849.15958,False
1635,1846.426,Roberto Herna&#769;ndez Ramirez,"Banking, investments",['Finance & Investments'],Mexico,M,-876528000000.0,Herna&#769;ndez Ramirez,False,1847.264813,False
1636,1843.646,David Mindus,Real estate,['Real Estate'],Sweden,M,65232000000.0,Mindus,False,1844.808777,False
1634,1846.505,Benjamin Zhengmin Pan & family,Electronics,['Technology'],China,M,-2678400000.0,Pan,False,1842.686309,False
1639,1839.121,Binod Chaudhary,Diversified,['Diversified'],Nepal,M,-464486400000.0,Chaudhary,False,1839.120541,False
1640,1839.091,Suhail Bahwan,Diversified,['Diversified'],Oman,M,-978307200000.0,Bahwan,False,1838.468571,False
1630,1853.492,Michael Arougheti,Finance,['Finance & Investments'],United States,M,87523200000.0,Arougheti,False,1833.37932,False
1645,1826.031,Pavan Jain,Chemicals,['Manufacturing'],India,M,-587865600000.0,Jain,False,1826.171568,False
1647,1822.972,Zhang Jingzhang & family,Precision machinery,['Manufacturing'],China,M,-1073001600000.0,Zhang,False,1825.948254,False
1638,1840.687,Ilkka Herlin,"Elevators, escalators",['Manufacturing'],Finland,M,-347155200000.0,Herlin,False,1824.531585,False
1643,1834.539,Somphote Ahunai,Renewable energy,['Energy'],Thailand,M,-81648000000.0,Ahunai,False,1823.962714,False
1641,1838.454,Thomas Kwok,Real estate,['Real Estate'],Hong Kong,M,-575596800000.0,Kwok,False,1822.417405,False
1648,1819.62,Todd Wagner,Online media,['Media & Entertainment'],United States,M,-297129600000.0,Wagner,False,1819.62,False
1649,1819.163,David Zalik,Financial technology,['Technology'],United States,M,128995200000.0,Zalik,False,1818.3856,False
1653,1811.33,Sergey Lomakin,Retail,['Fashion & Retail'],Russia,M,106963200000.0,Lomakin,False,1811.329802,False
1654,1807.048,Martin Viessmann,Heating and cooling equipment,['Manufacturing'],Germany,M,-512092800000.0,Viessmann,False,1807.047701,False
1651,1814.877,Bang Si-hyuk,Entertainment ,['Media & Entertainment'],South Korea,M,82166400000.0,Bang,False,1806.070724,False
1655,1804.0,Alan Zekelman,Steel,['Manufacturing'],Canada,M,-228873600000.0,Zekelman,False,1804.0,False
1598,1902.697,Chen Shibin,Quartz products,['Manufacturing'],China,M,-99964800000.0,Chen,False,1802.518457,False
1633,1847.012,Chey Tae-won,"Oil, semiconductor ",['Technology'],South Korea,M,-286502400000.0,Chey,False,1802.409411,False
1658,1801.399,Robert Miller,Retail,['Fashion & Retail'],United Kingdom,M,-1155340800000.0,Miller,False,1801.399447,False
1659,1800.0,Brian Higgins,Hedge funds,['Finance & Investments'],United States,M,-154483200000.0,Higgins,False,1800.0,False
1659,1800.0,Joe Lau,"Blockchain, technology ",['Technology'],United States,M,615254400000.0,Lau,False,1800.0,False
1659,1800.0,Nikil Viswanathan,Blockchain technology,['Technology'],United States,M,561340800000.0,Viswanathan,False,1800.0,False
1659,1800.0,O. Francis Biondi,Hedge funds,['Finance & Investments'],United States,M,-173404800000.0,Biondi,False,1800.0,False
1659,1800.0,Parker Conrad,Software,['Technology'],United States,M,324432000000.0,Conrad,False,1800.0,False
1664,1799.93,Artem Khachatryan,Retail,['Fashion & Retail'],Russia,M,157939200000.0,Khachatryan,False,1799.929924,False
1652,1811.507,Hu Yangzhong,Technology,['Technology'],China,M,-152236800000.0,Hu,False,1799.826372,False
1665,1799.363,Alberto Palatchi,Wedding dresses,['Fashion & Retail'],Spain,M,-647481600000.0,Palatchi,False,1798.814537,False
1666,1797.758,Christopher Goldsbury,Salsa,['Food & Beverage'],United States,M,-852076800000.0,Goldsbury,False,1797.758,False
1628,1857.862,Jiang Yintai & family,Auto parts,['Automotive'],China,M,-613008000000.0,Jiang,False,1793.665904,False
1644,1832.792,Sytse 'Sid' Sijbrandij,Software,['Technology'],Netherlands,M,302313600000.0,Sijbrandij,False,1793.6005,False
1667,1796.329,Satish Reddy,Pharmaceuticals,['Healthcare'],India,M,-80956800000.0,Reddy,False,1792.364697,False
1669,1792.0,Valentin Kipyatkov,Software,['Technology'],Cyprus,M,202780800000.0,Kipyatkov,False,1792.0,False
1671,1791.233,John de Mol,TV programs,['Media & Entertainment'],Netherlands,M,-466300800000.0,de Mol,False,1791.233347,False
1672,1787.674,Marc Andreessen,Venture capital investing,['Finance & Investments'],United States,M,47865600000.0,Andreessen,False,1787.107423,False
1681,1772.212,Wei Ing-Chou,"Food, beverages",['Food & Beverage'],Taiwan,M,-520819200000.0,Wei,False,1783.83645,False
1675,1782.9,Gary Michelson,Medical patents,['Healthcare'],United States,M,-661564800000.0,Michelson,False,1782.9,False
1656,1801.881,Bennett Rosenthal,Finance,['Finance & Investments'],United States,M,-197942400000.0,Rosenthal,False,1782.40343,False
1657,1801.41,David Kaplan,Finance,['Finance & Investments'],United States,M,-73958400000.0,Kaplan,False,1781.84298,False
1674,1783.454,Pawan Munjal,Two wheelers,['Automotive'],India,M,-479001600000.0,Munjal,False,1781.046683,False
1685,1769.057,Harald Link,Diversified,['Diversified'],Thailand,M,-472435200000.0,Link,False,1780.971292,False
1626,1861.566,Ni Yongpei & family,Beverages,['Food & Beverage'],China,M,-566179200000.0,Ni,False,1780.20606,False
1677,1779.376,Liora Ofer,Investments,['Finance & Investments'],Israel,F,-505785600000.0,Ofer,False,1779.376066,False
1678,1777.0,Riaz Valani,E-cigarettes ,['Finance & Investments'],United States,M,210384000000.0,Valani,False,1777.0,False
1673,1783.517,Xu Jinfu & family,Chemicals,['Manufacturing'],China,M,-189388800000.0,Xu,False,1776.48343,False
1713,1729.858,Alexander Sixt,Car rentals,['Automotive'],Germany,M,309571200000.0,Sixt,False,1776.153846,False
1713,1729.858,Konstantin Sixt,Car rentals,['Automotive'],Germany,M,407635200000.0,Sixt,False,1776.153846,False
1679,1775.0,Leslie Alexander,Sports team,['Sports'],United States,M,-836524800000.0,Alexander,False,1775.0,False
1682,1772.0,Adriaan Mol,Fintech,['Technology'],Netherlands,M,448070400000.0,Mol,False,1772.0,False
1683,1771.443,James France,"Nascar, racing",['Sports'],United States,M,-794880000000.0,France,False,1771.44279,False
1691,1758.134,Wei Yin-Chun,"Food, beverages",['Food & Beverage'],Taiwan,M,-404524800000.0,Wei,False,1769.419755,False
1691,1758.134,Wei Yin-Heng,"Food, beverages",['Food & Beverage'],Taiwan,M,-347155200000.0,Wei,False,1769.419755,False
1691,1758.134,Wei Ying-Chiao,"Food, beverages",['Food & Beverage'],Taiwan,M,-470448000000.0,Wei,False,1769.419755,False
1706,1737.21,Melissa Ma,Internet search,['Technology'],China,F,,Ma,False,1769.0856,False
